Número do Laudo,UNIDADE,TIPO DE AMOSTRA,TIPO DE COLETA,PONTO DE AMOSTRAGEM,MANANCIAL,LOCALIDADE,COD. PONTO,ENDERECO,SETOR,INTERESSADO,PARAMETRO,Metodologia,FRASCO,LIMITE INFERIOR,VALOR RESULTADO,VALOR LITERAL,LIMITE SUPERIOR,DATA DE COLETA,DATA DE ENTRADA,FORA DO PADRAO
N?  2189327-A/2189327/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Barra Velha,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",274,0,0,ausência em 100 mL,0,07/05/2019,07/05/2019,0
N?  2196885-A/2196885/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de água tratada do laboratório,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75781,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",274,0,0,ausência em 100 mL,0,06/06/2019,06/06/2019,0
N?  2217346-A/2217346/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude João José de Castro,SUCESSO,182841,ETA Sucesso,UNBPA-SUCESSO,UN BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",274,0,0,ausência em 100 mL,0,19/08/2019,19/08/2019,0
N?  2209932-A/2209932/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do reservatório apoiado,Açude Carão,TAMBORIL,39736,ETA Tamboril,UNBPA-TAMBORIL,ETA Tamboril,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",274,0,0,ausência em 100 mL,0,23/07/2019,23/07/2019,0
N?  2189328-A/2189328/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Barra Velha,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",275,0,0,ausência em 100 mL,0,09/05/2019,09/05/2019,0
N?  2198063-A/2198063/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Saída do reservatório,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75801,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",275,0,0,ausência em 100 mL,0,11/06/2019,11/06/2019,0
N?  2210353-A/2210353/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do reservatório apoiado,Açude Carão,TAMBORIL,39736,ETA Tamboril,UNBPA-TAMBORIL,ETA Tamboril,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",275,0,0,ausência em 100 mL,0,25/07/2019,25/07/2019,0
N?  2219857-A/2219857/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude João José de Castro,SUCESSO,38773,ETA Sucesso,UNBPA-SUCESSO,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",275,0,0,ausência em 100 mL,0,21/08/2019,21/08/2019,0
N?  2199416-A/2199416/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75781,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",276,0,0,ausência em 100 mL,0,13/06/2019,13/06/2019,0
N?  2189329-A/2189329/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Barra Velha,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",276,0,0,ausência em 100 mL,0,14/05/2019,14/05/2019,0
N?  2219859-A/2219859/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude João José de Castro,SUCESSO,182841,ETA Sucesso,UNBPA-SUCESSO,UN BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",276,0,0,ausência em 100 mL,0,27/08/2019,27/08/2019,0
N?  2211896-A/2211896/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do reservatório apoiado,Açude Carão,TAMBORIL,39736,ETA Tamboril,UNBPA-TAMBORIL,ETA Tamboril,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",276,0,0,ausência em 100 mL,0,30/07/2019,30/07/2019,0
N?  2221747-A/2221747/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude João José de Castro,SUCESSO,38773,ETA Sucesso,UNBPA-SUCESSO,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",277,0,0,ausência em 100 mL,0,28/08/2019,29/08/2019,0
N?  2190323-A/2190323/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Barra Velha,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",277,0,0,ausência em 100 mL,0,16/05/2019,16/05/2019,0
N?  2206088-A/2206088/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude João José de Castro,SUCESSO,182841,ETA Sucesso,UNBPA-SUCESSO,UN BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",277,0,0,ausência em 100 mL,0,02/07/2019,02/07/2019,0
N?  2200671-A/2200671/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75801,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",277,0,0,ausência em 100 mL,0,17/06/2019,17/06/2019,0
N?  2206091-A/2206091/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude João José de Castro,SUCESSO,38773,ETA Sucesso,UNBPA-SUCESSO,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",278,0,0,ausência em 100 mL,0,04/07/2019,04/07/2019,0
N?  2194530-A/2194530/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Barra Velha,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",278,0,0,ausência em 100 mL,0,20/05/2019,20/05/2019,0
N?  2213757-A/2213757/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do reservatório apoiado,Açude Carão,TAMBORIL,39736,ETA Tamboril,UNBPA-TAMBORIL,ETA Tamboril,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",278,0,0,ausência em 100 mL,0,02/08/2019,02/08/2019,0
N?  2201038-A/2201038/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do reservatório,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75781,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",278,0,0,ausência em 100 mL,0,19/06/2019,19/06/2019,0
N?  2206092-A/2206092/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude João José de Castro,SUCESSO,182841,ETA Sucesso,UNBPA-SUCESSO,UN BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",279,0,0,ausência em 100 mL,0,09/07/2019,09/07/2019,0
N?  2194531-A/2194531/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Barra Velha,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",279,0,0,ausência em 100 mL,0,23/05/2019,23/05/2019,0
N?  2202726-A/2202726/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Saída do reservatório,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75801,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",279,0,0,ausência em 100 mL,0,27/06/2019,27/06/2019,0
N?  2217303-A/2217303/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do RAP,Açude Carão,TAMBORIL,39736,ETA Tamboril,UNBPA-TAMBORIL,ETA Tamboril,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",279,0,0,ausência em 100 mL,0,06/08/2019,06/08/2019,0
N?  2194532-A/2194532/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Barra Velha,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",280,0,0,ausência em 100 mL,0,29/05/2019,30/05/2019,0
N?  2217313-A/2217313/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do RAP,Açude Carão,TAMBORIL,39736,ETA Tamboril,UNBPA-TAMBORIL,ETA Tamboril,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",280,0,0,ausência em 100 mL,0,09/08/2019,09/08/2019,0
N?  2206623-A/2206623/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude João José de Castro,SUCESSO,38773,ETA Sucesso,UNBPA-SUCESSO,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",280,0,0,ausência em 100 mL,0,11/07/2019,11/07/2019,0
N?  2208537-A/2208537/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude João José de Castro,SUCESSO,182841,ETA Sucesso,UNBPA-SUCESSO,UN BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",281,0,0,ausência em 100 mL,0,16/07/2019,16/07/2019,0
N?  2194533-A/2194533/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude Barra Velha,INDEPENDÊNCIA,39342,ETA Independência,UNBPA-INDEPENDENCIA,UN BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",281,0,0,ausência em 100 mL,0,30/05/2019,30/05/2019,0
N?  2217315-A/2217315/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do RAP,Açude Carão,TAMBORIL,39736,ETA Tamboril,UNBPA-TAMBORIL,ETA Tamboril,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",281,0,0,ausência em 100 mL,0,13/08/2019,13/08/2019,0
N?  2209191-A/2209191/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude João José de Castro,SUCESSO,38773,ETA Sucesso,UNBPA-SUCESSO,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",282,0,0,ausência em 100 mL,0,18/07/2019,18/07/2019,0
N?  2217308-A/2217308/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira Laboratório,Açude Carão,TAMBORIL,39736,ETA Tamboril,UNBPA-TAMBORIL,ETA Tamboril,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",282,0,0,ausência em 100 mL,0,15/08/2019,15/08/2019,0
N?  2209929-A/2209929/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude João José de Castro,SUCESSO,182841,ETA Sucesso,UNBPA-SUCESSO,UN BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",283,0,0,ausência em 100 mL,0,23/07/2019,23/07/2019,0
N?  2217325-A/2217325/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,Açude Carão,TAMBORIL,39736,ETA Tamboril,UNBPA-TAMBORIL,ETA Tamboril,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",283,0,0,ausência em 100 mL,0,19/08/2019,19/08/2019,0
N?  2210349-A/2210349/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude João José de Castro,SUCESSO,38773,ETA Sucesso,UNBPA-SUCESSO,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",284,0,0,ausência em 100 mL,0,25/07/2019,25/07/2019,0
N?  2220024-A/2220024/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do RAP,Açude Carão,TAMBORIL,39736,ETA Tamboril,UNBPA-TAMBORIL,ETA Tamboril,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",284,0,0,ausência em 100 mL,0,26/08/2019,27/08/2019,0
N?  2211887-A/2211887/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,Açude João José de Castro,SUCESSO,182841,ETA Sucesso,UNBPA-SUCESSO,UN BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",285,0,0,ausência em 100 mL,0,30/07/2019,30/07/2019,0
N?  2220018-A/2220018/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de água tratada do laboratório,Açude Carão,TAMBORIL,39736,ETA Tamboril,UNBPA-TAMBORIL,ETA Tamboril,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",285,0,0,ausência em 100 mL,0,27/08/2019,27/08/2019,0
N?  2204669-A/2204669/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de água tratada do laboratório,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75781,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",286,0,0,ausência em 100 mL,0,02/07/2019,02/07/2019,0
N?  2221845-A/2221845/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do RAP,Açude Carão,TAMBORIL,39736,ETA Tamboril,UNBPA-TAMBORIL,ETA Tamboril,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",286,0,0,ausência em 100 mL,0,29/08/2019,29/08/2019,0
N?  2204807-A/2204807/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75801,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",287,0,0,ausência em 100 mL,0,04/07/2019,04/07/2019,0
N?  2206317-A/2206317/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Saída do reservatório,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75781,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",288,0,0,ausência em 100 mL,0,09/07/2019,09/07/2019,0
N?  2206630-A/2206630/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75801,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",289,0,0,ausência em 100 mL,0,11/07/2019,11/07/2019,0
N?  2208200-A/2208200/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório operacional,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75781,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",290,0,0,ausência em 100 mL,0,16/07/2019,16/07/2019,0
N?  2209150-A/2209150/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do reservatório,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75801,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",291,0,0,ausência em 100 mL,0,18/07/2019,18/07/2019,0
N?  2209915-A/2209915/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75781,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",292,0,0,ausência em 100 mL,0,23/07/2019,23/07/2019,0
N?  2211354-A/2211354/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Saída do reservatório,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75801,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",293,0,0,ausência em 100 mL,0,25/07/2019,25/07/2019,0
N?  2212466-A/2212466/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do reservatório,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75781,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",294,0,0,ausência em 100 mL,0,30/07/2019,30/07/2019,0
N?  2188920-A/2188920/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do reservatório,Barragem do Batalhão,CRATEÚS,75781,Rua Humberto de Campos,UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",300,0,0,ausência em 100 mL,0,02/05/2019,02/05/2019,0
N?  2188921-A/2188921/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do reservatório,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75801,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",303,0,0,ausência em 100 mL,0,07/05/2019,07/05/2019,0
N?  2188922-A/2188922/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de água tratada do laboratório,Açude Carnaubal,CRATEÚS,75801,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",305,0,0,ausência em 100 mL,0,09/05/2019,09/05/2019,0
N?  2188929-A/2188929/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75801,Rua Humberto de Campos Nº 1542,UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",307,0,0,ausência em 100 mL,0,14/05/2019,14/05/2019,0
N?  2190298-A/2190298/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira do laboratório,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75801,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",309,0,0,ausência em 100 mL,0,16/05/2019,16/05/2019,0
N?  2190867-A/2190867/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de água tratada do laboratório,Barragem do Batalhão,CRATEÚS,75801,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",311,0,0,ausência em 100 mL,0,21/05/2019,21/05/2019,0
N?  2192404-A/2192404/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do reservatório,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75801,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",313,0,0,ausência em 100 mL,0,23/05/2019,23/05/2019,0
N?  2194462-A/2194462/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída do reservatório,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75801,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",315,0,0,ausência em 100 mL,0,28/05/2019,28/05/2019,0
N?  2194477-A/2194477/UN-BSC,UN-BSC,Água Tratada Saída Sistema,IQAP,Torneira de saída da ETA,"Açude Carnaubal, Barragem do Batalhão",CRATEÚS,75801,"Rua Humberto de Campos, Nº 1542",UNBPA-CRATEUS,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",317,0,0,ausência em 100 mL,0,30/05/2019,30/05/2019,0
N?  2217519-A/2217519/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,torneira do kit,Poços Tubulares,ARARENDA,126762,"RUA PATROLINO ALVES GOMES, FNS: 111",ARARENDA,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",701,0,0,ausência em 100 mL,0,05/08/2019,05/08/2019,0
N?  2196450-A/2196450/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,ARARENDA,126804,"Rua Francisco Landim, Nº67",ARARENDA,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",701,0,0,ausência em 100 mL,0,03/06/2019,03/06/2019,0
N?  2188006-A/2188006/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,ARARENDA,126743,Rua Francisco Ferraz (Conselho Tutelar),ARARENDA,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",701,0,0,ausência em 100 mL,0,03/05/2019,03/05/2019,0
N?  2204644-A/2204644/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,ARARENDA,126782,"Rua Luiz Vieira Torres, FNS 322",ARARENDA,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",701,0,0,ausência em 100 mL,0,01/07/2019,01/07/2019,0
N?  2217520-A/2217520/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,ARARENDA,126805,AV. SÃO VICENTE DE PAULA  FNS: 135 Nº 1087,ARARENDA,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",702,0,0,ausência em 100 mL,0,05/08/2019,05/08/2019,0
N?  2196451-A/2196451/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,ARARENDA,126827,"Rua Antonio Soares Mourão, Nº 204",ARARENDA,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",702,0,0,ausência em 100 mL,0,03/06/2019,03/06/2019,0
N?  2204645-A/2204645/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,ARARENDA,126828,"Rua Lurdes Mourão , FNS: 22",ARARENDA,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",702,0,0,ausência em 100 mL,0,03/07/2019,03/07/2019,0
N?  2188007-A/2188007/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,ARARENDA,126745,"Escola Maria Amélia Rodrigues, Bairro Veremos",ARARENDA,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",702,0,0,ausência em 100 mL,0,03/05/2019,03/05/2019,0
N?  2206022-A/2206022/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,ARARENDA,126724,Rua Francisco de Paulo,ARARENDA,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",703,0,0,ausência em 100 mL,0,08/07/2019,08/07/2019,0
N?  2188673-A/2188673/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,ARARENDA,180576,"Rua Napoleão Ribeiro Torres, S/N  REL 02",ARARENDA,UN BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",703,0,0,ausência em 100 mL,0,06/05/2019,06/05/2019,0
N?  2197234-A/2197234/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,ARARENDA,126724,Rua Francisco de Paula (Delegacia),ARARENDA,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",703,0,0,ausência em 100 mL,0,06/06/2019,06/06/2019,0
N?  2217521-A/2217521/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,ARARENDA,126743,CONSELHO TUTELAR - RUA FRANCISCO MOURÃO LIMA,ARARENDA,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",703,0,0,ausência em 100 mL,0,08/08/2019,08/08/2019,0
N?  2217523-A/2217523/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,torneira do kit,Poços Tubulares,ARARENDA,126724,DELEGACIA - RUA FRANCISCO DE PAULA,ARARENDA,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",704,0,0,ausência em 100 mL,0,08/08/2019,08/08/2019,0
N?  2206604-A/2206604/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,ARARENDA,126721,Creche Castelo Encantado,ARARENDA,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",704,0,0,ausência em 100 mL,0,10/07/2019,10/07/2019,0
N?  2188674-A/2188674/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,ARARENDA,126761,"Varjota, FNS: 223",ARARENDA,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",704,0,0,ausência em 100 mL,0,08/05/2019,08/05/2019,0
N?  2197239-A/2197239/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,ARARENDA,126741,Psf Sede Rural Mãe Rainha,ARARENDA,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",704,0,0,ausência em 100 mL,0,06/06/2019,06/06/2019,0
N?  2217516-A/2217516/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,torneira do kit,Poços Tubulares,ARARENDA,126725,HOSPITAL FRANCISCO MOURÃO LIMA - RUA ANTONIO EDVAR SOARES TORRES,ARARENDA,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",705,0,0,ausência em 100 mL,0,12/08/2019,12/08/2019,0
N?  2208195-A/2208195/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,ARARENDA,126723,Rua Patrolino Alves Gomes (Centro Educacional Arco-Iris),ARARENDA,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",705,0,0,ausência em 100 mL,0,15/07/2019,15/07/2019,0
N?  2188675-A/2188675/UN-BSC,UN-BSC,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços Tubulares,ARARENDA,126803,"Rua Arruda, FNS: 120",ARARENDA,UN-BPA,Coliformes Totais,"9223, SMEWW 22nd Ed., 2012",705,0,0,ausência em 100 mL,0,13/05/2019,13/05/2019,0
