Número do Laudo,UNIDADE,TIPO DE AMOSTRA,TIPO DE COLETA,PONTO DE AMOSTRAGEM,MANANCIAL,LOCALIDADE,COD. PONTO,ENDERECO,SETOR,INTERESSADO,PARAMETRO,Metodologia,FRASCO,LIMITE INFERIOR,VALOR RESULTADO,VALOR LITERAL,LIMITE SUPERIOR,DATA DE COLETA,DATA DE ENTRADA,FORA DO PADRAO
N?  2223541-A/2223541/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída do tratamento,Poço Arco da Santa,ACOPIARA,310904,"Arco da Santa (água tratada) - Avenida José Marques Filho, S/N",UNBAJ-ACOPIARA,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",6,0,"0,004",0,"0,2",04/09/2019,04/09/2019,0
N?  2223543-A/2223543/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude do Trussu e Açude Raimundo Moraes,ACOPIARA,326467,Convívio da Terceira Idade - Av. Pedro Alves,UNBAJ-ACOPIARA,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",7,0,"0,031","0,03","0,2",04/09/2019,04/09/2019,0
N?  2223179-A/2223179/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Canal do Orós - Lima Campos,GUASSUSSÊ,277524,"Bar do Coqueiro - Rua José do Norte, s/n",UNBAJ - GUASSUSSÊ,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",22,0,"0,057","0,06","0,2",04/09/2019,04/09/2019,0
N?  2223182-A/2223182/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída da ETA,Canal do Orós - Lima Campos,GUASSUSSÊ,46811,"Rua da ETA, s/n - Bairro Alto do Cruzeiro",UNBAJ - GUASSUSSÊ,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",25,0,"0,019","0,02","0,2",04/09/2019,04/09/2019,0
N?  2223139-A/2223139/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude do Orós - Vila Dnocs,ORÓS,46972,"Restaurante - R. Fares Lopes, s/n",UNBAJ-OROS,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",33,0,"0,019","0,02","0,2",04/09/2019,04/09/2019,0
N?  2223144-A/2223144/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída da ETA,Açude do Orós,ORÓS,44853,"Vila do Dnocs, s/n",UNBAJ-OROS,Saída da ETA (Àgua Tratada),Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",36,0,"0,071","0,07","0,2",03/09/2019,04/09/2019,0
N?  2223217-A/2223217/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Poços, Açude do Orós - Sítio Jurema",PALESTINA,125461,"Pizzaria  - Rua Joaquim Vicente, s/n",UNBAJ-Palestina do Oros,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",44,0,0,ND,"0,2",04/09/2019,04/09/2019,0
N?  2223219-A/2223219/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Próximo à captação de água bruta,"Poços, Açude do Orós - Sítio Jurema",PALESTINA,316573,Avenida Padre Cícero s/n (Poço 01+Poço 02),UNBAJ-Palestina do Oros,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",46,0,0,ND,1000000,04/09/2019,04/09/2019,0
N?  2223223-A/2223223/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída da ETA,"Poços, Açude do Orós - Sítio Jurema",PALESTINA,44863,"Rua Padre Cícero, s/n  - Saída da ETA",UNBAJ-Palestina do Oros,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",47,0,0,ND,"0,2",04/09/2019,04/09/2019,0
N?  2223478-A/2223478/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Barragem do Rio Jaguaribe,ARNEIROZ,40276,Restaurante - Rua Leonardo Feitosa s/n,UNBAJ-ARNEIROZ,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",55,0,"0,034","0,03","0,2",02/09/2019,02/09/2019,0
N?  2223485-A/2223485/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída da ETA,Barragem do Rio Jaguaribe,ARNEIROZ,196881,"Rua Governador Virgílio Távora, s/n - Estrada para Aiuaba",UNBAJ-ARNEIROZ,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",59,0,"0,02","0,02","0,2",02/09/2019,02/09/2019,0
N?  2223308-A/2223308/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Rivaldo de Carvalho,CATARINA,42403,"Restaurante - Rua José Rodrigues,s/n",UNBAJ-CATARINA,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",67,0,"0,092","0,09","0,2",02/09/2019,02/09/2019,0
N?  2223310-A/2223310/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída da ETA,Açude Rivaldo de Carvalho,CATARINA,44497,Saida da ETA (Agua Tratada) - Distrito de São Gonçalo,UNBAJ-CATARINA,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",70,0,"0,236","0,24","0,2",02/09/2019,02/09/2019,1
N?  2223500-A/2223500/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Puiú,PARAMBU,326465,"Lanchonete Encontro - Rua Santa Rosa, 46",UNBAJ-PARAMBU,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",78,0,0,ND,"0,2",02/09/2019,02/09/2019,0
N?  2223505-A/2223505/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Saída do poço / Água bruta,Poço Amazonas,PARAMBU,255422,"Poço Amazonas (Saída do Poço - Água Bruta) - Rua São João, s/n",UNBAJ-PARAMBU,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",81,0,0,ND,1000000,02/09/2019,02/09/2019,0
N?  2223506-A/2223506/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Saída do poço / Água bruta,Poço,PARAMBU,327785,Poço do Loteamento - Água Bruta (Loteamento Chico Noronha Av. Dico Mateus),UNBAJ-PARAMBU,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",82,0,"0,008","0,01",1000000,02/09/2019,02/09/2019,0
N?  2223509-A/2223509/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Saída do poço / Água bruta,Poços Beleza,PARAMBU,251982,"Poço Beleza - Rua Francisco Cota, s/n",UNBAJ-PARAMBU,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",83,0,0,ND,1000000,04/09/2019,04/09/2019,0
N?  2223511-A/2223511/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída da ETA,Açude Puiú,PARAMBU,44509,"Saida da ETA  - Rua Severino A. Pereira, s/n",UNBAJ-PARAMBU,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",84,0,"0,025","0,02","0,2",02/09/2019,02/09/2019,0
N?  2223512-A/2223512/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída do tratamento,Poço Amazonas,PARAMBU,255742,"Saída do Tratamento do Poço Amazonas (Após a desinfecção)  - Rua São João, s/n",UNBAJ-PARAMBU,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",85,0,"0,02","0,02","0,2",02/09/2019,02/09/2019,0
N?  2223514-A/2223514/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída do tratamento,Poços Beleza,PARAMBU,251984,"Saída do Reservatório dos Poços Beleza - Travessa Francisco Cota, s/n",UNBAJ-PARAMBU,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",86,0,0,ND,"0,2",02/09/2019,02/09/2019,0
N?  2223516-A/2223516/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída do tratamento,Poço,PARAMBU,327786,Poço do Loteamento - Após desinfecção,UNBAJ-PARAMBU,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",87,0,"0,002",0,"0,2",02/09/2019,02/09/2019,0
N?  2223443-A/2223443/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de saída da ETA,Barragem do Trici,TAUA,326466,"Churrascaria - Rodovia da Confiança, 802",UNBAJ-TAUA,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",117,0,"0,06","0,06","0,2",02/09/2019,02/09/2019,0
N?  2223450-A/2223450/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída da ETA,Barragem do Trici,TAUA,272982,"Avenida Chermont Alves de Oliveira, s/n",UNBAJ-TAUA,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",120,0,"0,068","0,07","0,2",02/09/2019,02/09/2019,0
N?  2224487-A/2224487/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude João Luís,ALAGOINHA,136001,"Lanchonete - Rua SDO - 03, 15",UNBAJ-ALAGOINHA,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",128,0,"0,004",0,"0,2",10/09/2019,10/09/2019,0
N?  2224489-A/2224489/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída da ETA,Açude João Luís,ALAGOINHA,224624,"ETA - Rua João Luis, s/n",UNBAJ-ALAGOINHA,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",131,0,"0,005",0,"0,2",10/09/2019,10/09/2019,0
N?  2237061-A/2237061/UN-BAJ,UN-BAJ,Água Bruta,Completa,Saída do RAP,Poços da área de captação do Rio Jaguaribe,IGUATU,330683,Poços da Área de captação do Rio Jaguaribe - Vila Neuma,UNBAJ - IGUATU,SAAE - IGUATU,Alumínio,"3500-Al B, SMEWW 23rd Ed., 2017",740,0,"0,02","0,02",10000000,06/11/2019,06/11/2019,0
N?  2237065-A/2237065/UN-BAJ,UN-BAJ,Água Bruta,Completa,Saída do RAP,Aquífero Julião,IGUATU,330685,Aquífero Julião - RAP de Reunião,UNBAJ - IGUATU,SAAE - IGUATU,Alumínio,"3500-Al B, SMEWW 23rd Ed., 2017",741,0,0,ND,10000000,06/11/2019,06/11/2019,0
N?  2237066-A/2237066/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída da ETA,"Aquífero Julião, Poços da área de captação do Rio Jaguaribe",IGUATU,330682,"ETA COCOBÓ - Rua Professor Antônio Chaves, s/n",UNBAJ - IGUATU,SAAE - IGUATU,Alumínio,"3500-Al B, SMEWW 23rd Ed., 2017",742,0,0,ND,"0,2",06/11/2019,06/11/2019,0
N?  2237067-A/2237067/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de entrada,"Aquífero Julião, Poços da área de captação do Rio Jaguaribe",IGUATU,330684,"Rua 15 de Novembro, nº 386",UNBAJ - IGUATU,SAAE - IGUATU,Alumínio,"3500-Al B, SMEWW 23rd Ed., 2017",743,0,0,ND,"0,2",06/11/2019,06/11/2019,0
N?  2224490-A/2224490/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude João Luís, Poço Sipaúba 2",ARARIPE,40722,"Restaurante - R. Vicente A. Barbosa, 661",UNBAJ-ARARIPE,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",865,0,"0,005",0,"0,2",10/09/2019,10/09/2019,0
N?  2224491-A/2224491/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Saída do poço (cano),Poço Sipaúba 2,ARARIPE,314746,Poço Sipaúba 02,UNBAJ-ARARIPE,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",867,0,0,ND,1000000,10/09/2019,10/09/2019,0
N?  2224492-A/2224492/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída do tratamento,"Açude João Luís, Poço Sipaúba 2",ARARIPE,303744,"R. Antonio Nunes de Alencar, s/n - Saída do Reservatório (Poços)",UNBAJ-ARARIPE,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",868,0,"0,039","0,04","0,2",10/09/2019,10/09/2019,0
N?  2224494-A/2224494/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,"Açude João Luís, Poço 01",PAJEU,42693,"Restaurante - Rua Prof. Félix Pereira, s/n",UNBAJ-PAJEÚ,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",876,0,0,ND,"0,2",10/09/2019,10/09/2019,0
N?  2224495-A/2224495/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Saída do poço / Água bruta,Poço 01,PAJEU,314433,Poço 01 - Distrito de Pajeú (Antes da cloração),UNBAJ-PAJEÚ,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",878,0,0,ND,1000000,10/09/2019,10/09/2019,0
N?  2224496-A/2224496/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída do tratamento,Poço 01,PAJEU,314435,Saída do Poço - Água tratada (Após a cloração),UNBAJ-PAJEÚ,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",879,0,"0,016","0,02","0,2",10/09/2019,10/09/2019,0
N?  2224742-A/2224742/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Mamoeiro,ANTONINA DO NORTE,40148,"Restaurante - Rua Santo Antonio, 71",UNBAJ-ANTONINA DO NORTE,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",887,0,0,ND,"0,2",10/09/2019,10/09/2019,0
N?  2223119-A/2223119/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída da ETA,Açude Mamoeiro,ANTONINA DO NORTE,193206,Vila Luziania - ETA Mamoeiro,UNBAJ-ANTONINA DO NORTE,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",890,0,"0,024","0,02","0,2",03/09/2019,03/09/2019,0
N?  2223132-A/2223132/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Mamoeiro,TABOLEIRO,44780,"Lanchonete - Av. Perimetral, 02",UNBAJ-Tabuleiro dos Mendes,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",898,0,"0,047","0,05","0,2",03/09/2019,03/09/2019,0
N?  2224483-A/2224483/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Canoas,ASSARÉ,42455,"Restaurante -  Praça Mercado,s/n",UNBAJ-ASSARE,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",899,0,"0,023","0,02","0,2",10/09/2019,10/09/2019,0
N?  2224485-A/2224485/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída da ETA,Açude Canoas,ASSARÉ,44892,"R. José Henrique, s/n - B. Canto Alegre",UNBAJ-ASSARE,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",902,0,"0,065","0,06","0,2",10/09/2019,10/09/2019,0
N?  2223344-A/2223344/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de saída da ETA,Poço PP - 05,CAMPOS SALES,42065,"Restaurante - R. Júlio Norões, 417",UNBAJ-CAMPOS SALES,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",910,0,"0,003",0,"0,2",03/09/2019,03/09/2019,0
N?  2223346-A/2223346/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Saída do poço / Água bruta,PT - 15,CAMPOS SALES,308643,PT-15 Rua  Alencar Pereira - B. Aparecida,UNBAJ-CAMPOS SALES,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",912,0,"0,005",0,1000000,03/09/2019,03/09/2019,0
N?  2223347-A/2223347/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Saída do poço / Água bruta,PT - 16,CAMPOS SALES,308644,PT-16 Rua  Alencar Pereira - B. Aparecida,UNBAJ-CAMPOS SALES,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",913,0,0,ND,1000000,03/09/2019,03/09/2019,0
N?  2223348-A/2223348/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Saída do poço / Água bruta,PT - 19,CAMPOS SALES,315147,Poço 19 - Bairro Quadra G - Saída do Poço,UNBAJ-CAMPOS SALES,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",914,0,0,ND,1000000,03/09/2019,03/09/2019,0
N?  2223349-A/2223349/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Saída do poço / Água bruta,PT - 20,CAMPOS SALES,315148,Poço 20 - Sítio Varzinha - Saída do Poço,UNBAJ-CAMPOS SALES,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",915,0,0,ND,1000000,03/09/2019,03/09/2019,0
N?  2223353-A/2223353/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Saída do poço / Água bruta,Poço PP - 05,CAMPOS SALES,227190,Chapada do Araripe - Serra dos Carneiros - PP05,UNBAJ-CAMPOS SALES,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",917,0,"0,003",0,1000000,03/09/2019,03/09/2019,0
N?  2223355-A/2223355/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída da ETA,Açude Poço da Pedra,CAMPOS SALES,44800,Sítio Belém,UNBAJ-CAMPOS SALES,Saída da ETA (Àgua Tratada),Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",918,0,"0,155","0,16","0,2",03/09/2019,03/09/2019,0
N?  2223366-A/2223366/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Saída do Poço - Após a Cloração,Poços Aparecida,CAMPOS SALES,311283,Bairro Aparecida - Após a cloração,UNBAJ-CAMPOS SALES,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",919,0,0,ND,"0,2",03/09/2019,03/09/2019,0
N?  2223369-A/2223369/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída do tratamento,Poço Quadra G,CAMPOS SALES,315150,Bairro Quadra G - Após a desinfecção,UNBAJ-CAMPOS SALES,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",920,0,0,ND,"0,2",03/09/2019,03/09/2019,0
N?  2223370-A/2223370/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Saída do Poço - Após a Cloração,Poços Varzinhas,CAMPOS SALES,315151,Sítio Varzinha - Após a cloração,UNBAJ-CAMPOS SALES,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",921,0,0,ND,"0,2",03/09/2019,03/09/2019,0
N?  2223371-A/2223371/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída do tratamento,Poço PP - 05,CAMPOS SALES,326460,PP05 - Poço Pioneiro,UNBAJ-CAMPOS SALES,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",922,0,"0,008","0,01","0,2",03/09/2019,03/09/2019,0
N?  2224518-A/2224518/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poço Amazonas,CARIÚS,42327,"Restaurante Caipirão - Rua 15 de Novembro, 02",UNBAJ-CARIÚS,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",958,0,"0,001",0,"0,2",10/09/2019,10/09/2019,0
N?  2224519-A/2224519/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Saída do poço / Água bruta,Poço Amazonas,CARIÚS,207081,Poço Amazonas - Cariús,UNBAJ-CARIÚS,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",960,0,"0,005",0,1000000,10/09/2019,10/09/2019,0
N?  2223402-A/2223402/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída da ETA,Poço Amazonas,CARIÚS,44889,R. da ETA - Bairro Esplanada,UNBAJ-CARIÚS,Saída da ETA (Àgua Tratada),Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",961,0,0,ND,"0,2",10/09/2019,10/09/2019,0
N?  2224758-A/2224758/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Açude Pau Preto,POTENGI,326461,"Tropical Lanches - Praça 04 de Setembro, s/n",UNBAJ-POTENGI,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",969,0,"0,006","0,01","0,2",10/09/2019,10/09/2019,0
N?  2224760-A/2224760/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída da ETA,Açude Pau Preto,POTENGI,79322,ETA - Sítio Pau Preto,UNBAJ-POTENGI,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",972,0,0,ND,"0,2",10/09/2019,10/09/2019,0
N?  2224765-A/2224765/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de saída da ETA,Barragem dos Caldeirões,SABOEIRO,43022,"Restaurante - R. Manoel Cândido, 09",UNBAJ-SABOEIRO,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",980,0,"0,038","0,04","0,2",10/09/2019,10/09/2019,0
N?  2224769-A/2224769/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída da ETA,Barragem dos Caldeirões,SABOEIRO,44821,"R. Amélia Lima Braga, s/n",UNBAJ-SABOEIRO,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",983,0,"0,001",0,"0,2",10/09/2019,10/09/2019,0
N?  2223264-A/2223264/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poços,SALITRE,326462,"Lanchonete - Rua Fortaleza, 348 - Centro",UNBAJ - SALITRE,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",991,0,"0,024","0,02","0,2",03/09/2019,03/09/2019,0
N?  2223267-A/2223267/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Saída do poço / Água bruta,Poço 01,SALITRE,246542,"POÇO 01 - Av. José Dionísio Filho, s/n",UNBAJ - SALITRE,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",993,0,"0,018","0,02",1000000,03/09/2019,03/09/2019,0
N?  2223269-A/2223269/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Saída do poço / Água bruta,Poço 02,SALITRE,246562,"Poço 02 - Rua Santa Izabel, s/n",UNBAJ - SALITRE,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",994,0,"0,021","0,02",1000000,03/09/2019,03/09/2019,0
N?  2223279-A/2223279/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Saída do poço / Água bruta,Poço 03,SALITRE,264683,"Poço 03 - Rua Santa Izabel, s/n",UNBAJ - SALITRE,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",995,0,"0,014","0,01",1000000,03/09/2019,03/09/2019,0
N?  2223284-A/2223284/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Saída do poço / Água bruta,Poço 04,SALITRE,264962,"Poço 04 - Rua Santo Antonio, s/n",UNBAJ - SALITRE,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",996,0,"0,017","0,02",1000000,03/09/2019,03/09/2019,0
N?  2223289-A/2223289/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Saída do poço / Água bruta,Poço da ETA,SALITRE,264682,"Poço da ETA - Rua Santo Antonio, s/n",UNBAJ - SALITRE,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",997,0,"0,031","0,03",1000000,03/09/2019,03/09/2019,0
N?  2223293-A/2223293/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Saída do poço / Água bruta,Poço 06,SALITRE,314742,"Poço 06 - Rua Santo Antonio, s/n (Frente ETA)",UNBAJ - SALITRE,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",998,0,"0,023","0,02",1000000,03/09/2019,03/09/2019,0
N?  2223296-A/2223296/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Saída do poço / Água bruta,Poço,SALITRE,314863,"Poço - Rua João Libâneo, s/n",UNBAJ - SALITRE,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",999,0,"0,041","0,04",1000000,03/09/2019,03/09/2019,0
N?  2227539-A/2227539/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Torneira de saída do poço,Poço,ACOPIARA,329969,"Rua Luiz Gonzaga de Mendonça, s/n (Poço Particular)",ACOPIARA - COLETA PARTICULAR,Antonio Pereira do Vale - SISAR,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",1000,0,"0,043","0,04",1000000,02/09/2019,02/09/2019,0
N?  2223303-A/2223303/UN-BAJ,UN-BAJ,Água Tratada Saída Sistema,Completa,Torneira de saída da ETA,Poços,SALITRE,246522,"ETA - Rua Santo Antonio, s/n",UNBAJ - SALITRE,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",1000,0,"0,027","0,03","0,2",03/09/2019,03/09/2019,0
N?  2224737-A/2224737/UN-BAJ,UN-BAJ,Água Tratada Rede de Distribuição,IQAD,Torneira de entrada,Poço Amazonas,TARRAFAS,43060,"Restaurante - R. José Cândido Araújo, 36",UNBAJ-TARRAFAS,CAGECE-UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",1008,0,0,ND,"0,2",10/09/2019,10/09/2019,0
N?  2224738-A/2224738/UN-BAJ,UN-BAJ,Água Bruta Classe 2,Completa,Saída do poço / Água bruta,Poço Amazonas,TARRAFAS,220541,Poço Amazonas - Sítio Bulandeira,UNBAJ-TARRAFAS,CAGECE - UNBAJ,Alumínio,"3500-Al B, SMEWW 22nd Ed., 2012",1010,0,"0,008","0,01",1000000,10/09/2019,10/09/2019,0
